comparison_key,raw_naics_examples,raw_title_examples,source_row_count,metric_value,comparison_title,metric_name,comparison_level,source_file,sheet_name,metric_zscore,metric_percentile
4811,481100,Scheduled Air Transportation,1,-0.7673068,Scheduled air transportation,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.7633110279481791,0.23577235772357724
4812,481200,Nonscheduled Air Transportation,1,1.001061,Nonscheduled air transportation,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.9965640965086996,0.8292682926829268
4821,482100,Rail Transportation,1,0.1319768,Rail Transportation,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.13165371720949115,0.6016260162601627
4831,483100,"Deep Sea, Coastal, and Great Lakes Water Transportation",1,0.3393089,"Deep sea, coastal, and great lakes water transportation",felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.3379900943429167,0.6585365853658537
4832,483200,Inland Water Transportation,1,0.3678075,Inland water transportation,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.3663518283791544,0.6707317073170732
4840,484000,Truck Transportation,1,-0.2795052,Truck Transportation,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.27785211973334706,0.44308943089430897
4851,485100,Urban Transit Systems,1,-0.0474788,Urban transit systems,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.046940038221072525,0.540650406504065
4852,485200,Interurban and Rural Bus Transportation,1,-0.3684659,Interurban and rural bus transportation,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.36638558148506584,0.4105691056910569
4853,485300,Taxi and Limousine Service,1,1.189306,Taxi and limousine service,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,1.1839050404024898,0.8495934959349594
4854,485400,School and Employee Bus Transportation,1,0.0095714,School and employee bus transportation,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.00983617531622998,0.5528455284552846
4855,485500,Charter Bus Industry,1,-0.0475239,Charter bus industry,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.046984921626048004,0.5365853658536586
4859,485900,Other Transit and Ground Passenger Transportation,1,0.8260122,Other transit and ground passenger transportation,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.8223559771988891,0.8089430894308943
4861,486100,Pipeline Transportation of Crude Oil,1,0.4298265,Pipeline transportation of crude oil,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.4280729790038667,0.6910569105691057
4862,486200,Pipeline Transportation of Natural Gas,1,0.5647721,Pipeline transportation of natural gas,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.5623704959541914,0.7235772357723578
4869,486900,Other Pipeline Transportation,1,0.7215898,Other pipeline transportation,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.7184350710411961,0.7601626016260162
4871,487100,"Scenic and Sightseeing Transportation, Land",1,-0.1135522,"Scenic and sightseeing transportation, land",felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.1126961173853104,0.5040650406504065
4872,487200,"Scenic and Sightseeing Transportation, Water",1,-0.5679266,"Scenic and sightseeing transportation, water",felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.5648883614139675,0.3252032520325203
4879,487900,"Scenic and Sightseeing Transportation, Other",1,0.7396292,"Scenic and sightseeing transportation, other",felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.7363878359129199,0.7682926829268293
4881,488100,Support Activities for Air Transportation,1,-0.199038,Support activities for air transportation,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.19777136751952784,0.4796747967479675
4882,488200,Support Activities for Rail Transportation,1,-0.9985542,Support activities for rail transportation,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.9934478506472407,0.13008130081300814
4883,488300,Support Activities for Water Transportation,1,-0.9518039,Support activities for water transportation,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.9469220713207362,0.14227642276422764
4884,488400,Support Activities for Road Transportation,1,-0.161153,Support activities for road transportation,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.16006831214267192,0.4959349593495935
4885,488500,Freight Transportation Arrangement,1,1.1144,Freight transportation arrangement,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,1.1093587802452043,0.8414634146341463
4889,488900,Other Support Activities for Transportation,1,-1.389063,Other support activities for transportation,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-1.3820812124408148,0.06910569105691057
4911,491100,Postal Service (federal government),1,-1.707862,Postal Service (federal government),felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-1.69934916416541,0.04065040650406504
4921,492100,Couriers and Express Delivery Services,1,-0.4125384,Couriers and express delivery services,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.41024642108111925,0.3902439024390244
4922,492200,Local Messengers and Local Delivery,1,-0.6294212,Local messengers and local delivery,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.6260876304961268,0.2845528455284553
4931,493100,Warehousing and Storage,1,-1.388839,Warehousing and Storage,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-1.3818582882121118,0.07317073170731707
5111,511100,"Newspaper, Periodical, Book, and Directory Publishers",1,1.670902,"Newspaper, Periodical, Book, and Directory Publishers",felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,1.6631881513242874,0.9227642276422764
5112,511200,Software Publishers,1,2.104993,Software Publishers,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,2.095194407404392,0.983739837398374
5121,512100,Motion Picture and Video Industries,1,0.6410178,Motion picture and video industries,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.6382500221346623,0.7398373983739838
5122,512200,Sound Recording Industries,1,1.506789,Sound recording industries,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,1.4998633122834544,0.8983739837398373
5151,515100,Radio and Television Broadcasting,1,1.74528,Radio and Television Broadcasting,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,1.7372089472282015,0.943089430894309
5152,515200,Cable and Other Subscription Programming,1,1.426635,Cable and Other Subscription Programming,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,1.4200942559108398,0.8821138211382114
5170,517000,Telecommunications,1,0.5876417,Telecommunications,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.585130263546815,0.7276422764227642
5182,518200,"Data Processing, Hosting, and Related Services",1,1.697047,"Data Processing, Hosting, and Related Services",felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,1.6892075886432236,0.9308943089430894
5191,519100,Other Information Services,1,1.736799,Other Information Services,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,1.7287686776584215,0.9349593495934959
5211,521100,Monetary Authorities-Central Bank,1,1.739363,Monetary Authorities-Central Bank,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,1.731320363919112,0.9390243902439024
5220,5220A1,Credit Intermediation and Related Activities (5221 And 5223 only),1,1.343522,Credit Intermediation and Related Activities (5221 And 5223 only),felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,1.3373804102849556,0.8780487804878049
5222,522200,Nondepository Credit Intermediation,1,1.542892,Nondepository credit intermediation,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,1.5357929258051815,0.9024390243902439
5230,523000,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",1,1.84915,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,1.8405801063147536,0.9634146341463414
5241,524100,Insurance Carriers,1,1.785158,Insurance carriers,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,1.776895431122045,0.9552845528455285
5242,524200,"Agencies, Brokerages, and Other Insurance Related Activities",1,1.624219,"Agencies, brokerages, and other insurance related activities",felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,1.6167293487861387,0.9146341463414634
5251,525100,Insurance and Employee Benefit Funds,1,1.91053,Insurance and employee benefit funds,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,1.9016653257691924,0.9715447154471545
5259,525900,Other Investment Pools and Funds,1,1.777566,Other investment pools and funds,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,1.7693398920849304,0.9512195121951219
5310,531000,Real Estate,1,0.5016412,Real Estate,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.4995427852853052,0.7113821138211383
5320,5320A1,"Rental and Leasing Services (5322, 5323, and 5324 only)",1,-0.281806,"Rental and Leasing Services (5322, 5323, and 5324 only)",felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.28014187002531143,0.4349593495934959
5321,532100,Automotive Equipment Rental and Leasing,1,-0.3436396,Automotive equipment rental and leasing,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.341678511042874,0.4186991869918699
5331,533100,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),1,1.770789,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,1.762595438969213,0.9471544715447154
5411,541100,Legal Services,1,1.888971,Legal services,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,1.8802098639539717,0.967479674796748
5412,541200,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",1,2.259651,"Accounting, tax preparation, bookkeeping, and payroll services",felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,2.2491096545595664,0.991869918699187
5413,541300,"Architectural, Engineering, and Related Services",1,2.653947,"Architectural, engineering, and related services",felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,2.6415120281341418,1.0
5414,541400,Specialized Design Services,1,2.632364,Specialized design services,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,2.620032681580131,0.9959349593495935
5415,541500,Computer Systems Design and Related Services,1,1.985779,Computer systems design and related services,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,1.9765529386516796,0.975609756097561
5416,541600,"Management, Scientific, and Technical Consulting Services",1,1.801551,"Management, scientific, and technical consulting services",felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,1.7932097029128011,0.959349593495935
5417,541700,Scientific Research and Development Services,1,2.124732,Scientific research and development services,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,2.1148386098614003,0.9878048780487805
5418,541800,"Advertising, Public Relations, and Related Services",1,1.548875,"Advertising, public relations, and related services",felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,1.5417471921459425,0.9065040650406504
5419,541900,"Other Professional, Scientific, and Technical Services",1,0.2021578,"Other professional, scientific, and technical services",felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.2014976694175715,0.6219512195121951
5511,551100,Management of Companies and Enterprises,1,1.667971,Management of Companies and Enterprises,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,1.6602712275996059,0.9186991869918699
5611,561100,Office Administrative Services,1,1.471178,Office administrative services,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,1.4644233359069145,0.8902439024390244
5612,561200,Facilities Support Services,1,-1.328263,Facilities support services,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-1.321573207507125,0.08130081300813008
5613,561300,Employment Services,1,-0.923879,Employment services,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.9191312820613152,0.15853658536585366
5614,561400,Business Support Services,1,0.7439456,Business support services,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.7406835061842321,0.7723577235772358
5615,561500,Travel Arrangement and Reservation Services,1,0.9495972,Travel arrangement and reservation services,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.9453474540036599,0.8252032520325203
5616,561600,Investigation and Security Services,1,-0.1635042,Investigation and security services,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.16240822038609448,0.491869918699187
5617,561700,Services to Buildings and Dwellings,1,-2.346561,Services to buildings and dwellings,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-2.3349807800065734,0.0040650406504065045
5619,561900,Other Support Services,1,-0.6175775,Other support services,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.6143008104626869,0.2886178861788618
5621,562100,Waste Collection,1,-0.671859,Waste collection,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.6683216208213726,0.2601626016260163
5622,562200,Waste Treatment and Disposal,1,-0.1993774,Waste treatment and disposal,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.198109137533911,0.47560975609756095
5629,562900,Remediation and Other Waste Management Services,1,-0.3977331,Remediation and other waste management services,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.39551222428104094,0.3943089430894309
6111,611100,Elementary and Secondary Schools,1,0.9473249,Elementary and Secondary Schools,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.9430860668390082,0.8211382113821138
6112,611200,Junior Colleges,1,0.8002225,Junior Colleges,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.7966901335337842,0.7926829268292683
6113,611300,"Colleges, Universities, and Professional Schools",1,0.9011006,"Colleges, Universities, and Professional Schools",felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.897083761370976,0.8170731707317073
6114,611400,Business Schools and Computer and Management Training,1,1.433135,Business Schools and Computer and Management Training,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,1.426563039333027,0.8861788617886179
6115,611500,Technical and Trade Schools,1,0.5127386,Technical and Trade Schools,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.510586889462133,0.7154471544715447
6116,611600,Other Schools and Instruction,1,0.0284855,Other Schools and Instruction,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.028659439397090224,0.556910569105691
6117,611700,Educational Support Services,1,1.257967,Educational Support Services,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,1.2522362924872281,0.8617886178861789
6211,621100,Offices of Physicians,1,0.4757231,Offices of physicians,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.4737491582676758,0.6951219512195121
6212,621200,Offices of Dentists,1,-0.0837209,Offices of dentists,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.08300808370803436,0.5203252032520326
6213,621300,Offices of Other Health Practitioners,1,0.0416583,Offices of other health practitioners,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.04176897636074992,0.5609756097560976
6214,621400,Outpatient Care Centers,1,0.4870936,Outpatient care centers,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.48506505086798035,0.7032520325203252
6215,621500,Medical and Diagnostic Laboratories,1,0.5187253,Medical and diagnostic laboratories,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.5165448380334573,0.7195121951219512
6216,621600,Home Health Care Services,1,0.1316011,Home healthcare services,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.13127982152768872,0.5975609756097561
6219,621900,Other Ambulatory Health Care Services,1,0.6135603,Other ambulatory healthcare services,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.6109243881631691,0.7357723577235772
6221,622100,General Medical and Surgical Hospitals,1,0.1197169,General Medical and Surgical Hospitals,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.1194526959975414,0.5934959349593496
6222,622200,Psychiatric and Substance Abuse Hospitals,1,-0.0032196,Psychiatric and Substance Abuse Hospitals,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.0028933952611849344,0.5487804878048781
6223,622300,Specialty (except Psychiatric and Substance Abuse) Hospitals,1,0.1488474,Specialty (except Psychiatric and Substance Abuse) Hospitals,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.14844329530216066,0.6056910569105691
6231,623100,Nursing Care Facilities (Skilled Nursing Facilities),1,-0.9349618,Nursing care facilities (skilled nursing facilities),felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.9301608563553793,0.15040650406504066
6232,623200,"Residential Intellectual and Developmental Disability, Mental Health, and Substance Abuse Facilities",1,0.2505063,"Residential intellectual and developmental disability, mental health, and substance abuse facilities",felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.2496139733079745,0.6382113821138211
6233,623300,Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,1,-1.191505,Continuing care retirement communities and assisted living facilities for the elderly,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-1.1854719946992047,0.08943089430894309
6239,623900,Other Residential Care Facilities,1,0.1491291,Other residential care facilities,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.14872364242370376,0.6097560975609756
6241,624100,Individual and Family Services,1,0.6038074,Individual and family services,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.6012183269572845,0.7317073170731707
6242,624200,"Community Food and Housing, and Emergency and Other Relief Services",1,0.4201206,"Community food and housing, and emergency and other relief services",felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.4184136920781118,0.6869918699186992
6243,624300,Vocational Rehabilitation Services,1,-0.2846168,Vocational rehabilitation services,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.2829391710165551,0.43089430894308944
6244,624400,Child Day Care Services,1,-0.4636118,Child daycare services,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.4610745385018481,0.37398373983739835
7111,711100,Performing Arts Companies,1,-0.5094018,Performing arts companies,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.5066446297175332,0.34959349593495936
7112,711200,Spectator Sports,1,-0.7208813,Spectator sports,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.7171084887532939,0.24796747967479674
7113,711300,"Promoters of Performing Arts, Sports, and Similar Events",1,-0.5204668,"Promoters of performing arts, sports, and similar events",felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.5176564894969949,0.34552845528455284
7114,711400,"Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures",1,1.229819,"Agents and managers for artists, athletes, entertainers, and other public figures",felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,1.2242234746768086,0.8577235772357723
7115,711500,"Independent Artists, Writers, and Performers",1,0.882796,"Independent artists, writers, and performers",felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.8788670701356269,0.8130081300813008
7121,712100,"Museums, Historical Sites, and Similar Institutions",1,0.091942,"Museums, Historical Sites, and Similar Institutions",felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.0918111863555555,0.5772357723577236
7131,713100,Amusement Parks and Arcades,1,-1.473279,Amusement parks and arcades,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-1.465892760853572,0.056910569105691054
7132,713200,Gambling Industries,1,-0.6089278,Gambling industries (except casino hotels),felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.605692651083165,0.3008130081300813
7139,713900,Other Amusement and Recreation Industries,1,-2.137343,Other amusement and recreation industries,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-2.1267675600030094,0.016260162601626018
7211,721100,Traveler Accommodation,1,-1.725918,Traveler accommodation,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-1.7173184493147966,0.036585365853658534
7212,721200,RV (Recreational Vehicle) Parks and Recreational Camps,1,-0.8106813,RV (recreational vehicle) parks and recreational camps,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.8064772197244346,0.2073170731707317
7213,721300,Rooming and Boarding Houses,1,-1.886529,"Rooming and boarding houses, dormitories, and workers' camps",felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-1.8771581068872447,0.024390243902439025
7223,722300,Special Food Services,1,-1.837594,Special food services,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-1.8284581196926706,0.032520325203252036
7224,722400,Drinking Places (Alcoholic Beverages),1,-1.863788,Drinking places (alcoholic beverages),felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-1.8545263216866357,0.028455284552845527
7225,722500,Restaurants and Other Eating Places,1,-2.165248,Restaurants and Other Eating Places,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-2.154538544833184,0.012195121951219513
8111,811100,Automotive Repair and Maintenance,1,-0.8438273,Automotive repair and maintenance,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.8394640343877912,0.2032520325203252
8112,811200,Electronic and Precision Equipment Repair and Maintenance,1,0.720921,Electronic and precision equipment repair and maintenance,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.7177694829869257,0.7560975609756098
8113,811300,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,1,-0.428551,Commercial and industrial machinery and equipment (except automotive and electronic) repair and maintenance,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.42618211976206005,0.3861788617886179
8114,811400,Personal and Household Goods Repair and Maintenance,1,-0.4742584,Personal and household goods repair and maintenance,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.47167000766841094,0.3699186991869919
8121,812100,Personal Care Services,1,-0.494239,Personal care services,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.49155464982923464,0.3617886178861789
8122,812200,Death Care Services,1,-0.9344434,Death care services,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.9296449459975237,0.15447154471544716
8123,812300,Drycleaning and Laundry Services,1,-1.479294,Drycleaning and laundry services,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-1.471878873512719,0.052845528455284556
8129,812900,Other Personal Services,1,-1.068318,Other personal services,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-1.062876606479362,0.10975609756097561
8131,813100,Religious Organizations,1,0.3472685,Religious Organizations,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.3459114679624923,0.6626016260162602
8132,813200,Grantmaking and Giving Services,1,1.336999,Grantmaking and giving services,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,1.3308887373214282,0.8739837398373984
8133,813300,Social Advocacy Organizations,1,0.7719934,Social advocacy organizations,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.7685966052102049,0.7804878048780488
8134,813400,Civic and Social Organizations,1,-1.17505,Civic and social organizations,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-1.1690960206665753,0.09349593495934959
8139,813900,"Business, Professional, Labor, Political, and Similar Organizations",1,1.091347,"Business, professional, labor, political, and similar organizations",felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,1.08641649344033,0.8373983739837398
9991,999100,Federal Executive Branch (OES Designation),1,1.282827,"Federal government, excluding postal service",felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,1.2769769010834702,0.8658536585365854
9992,999200,"State Government, excluding schools and hospitals (OES Designation)",1,0.4812283,"State government, excluding education and hospitals",felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.47922791926703345,0.6991869918699187
9993,999300,"Local Government, excluding schools and hospitals (OES Designation)",1,-0.0987837,"Local government, excluding education and hospitals",felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.0979985438513762,0.516260162601626
